64409.4510021727	-24010.8688899456
68263.3702117415	-25122.8945886776
68454.2157004053	-25167.3582121097
72117.3107597319	-25863.8087953567
72303.6014442831	-25892.1396417355
75971.2673172999	-26339.520955697
76153.5081107054	-26356.9728078297
79825.2352652188	-26635.8517976694
80003.8727743846	-26646.4332555789
83679.2105619649	-26821.3815222733
83854.6417260583	-26828.1157214831
87533.1896401981	-26949.9894768894
87705.7688273483	-26955.1201439502
91387.1693247681	-27063.1101744366
91557.2142057192	-27068.265862106
95241.1467670849	-27191.7291599126
95408.943210171	-27198.0546485795
99095.1193923381	-27358.1408942354
99260.9255690489	-27366.4026379408
102949.084856537	-27577.4895296911
103113.134705598	-27588.1604534228
106803.041011472	-27859.1121948149
106965.547178012	-27872.4399679654
110656.985875825	-28207.7031918217
110818.142218234	-28223.7652065838
114510.917611261	-28624.3163374038
114670.901349837	-28643.0639366353
118364.834502522	-29107.2215487914
118523.808069577	-29128.5155216264
122218.734940744	-29652.6306913636
122376.847580612	-29676.2696476039
126072.61740943	-30255.3066617195
126230.006567839	-30281.0495790642
129926.48047257	-30909.0686804841
130083.273007809	-30936.6526705647
133780.322764564	-31607.2058120044
133936.636007159	-31636.3599558945
137634.14298161	-32342.8098127251
137790.085664706	-32373.2657621731
141487.939874338	-33109.0375355843
141643.612953243	-33140.537453355
145341.712241444	-33899.3122840531
145497.209617823	-33931.6145987027
149195.45892426	-34707.4727151278
149350.868087971	-34740.3560864894
153049.178801952	-35527.877135229
153204.581401519	-35561.1429631632
156902.870787458	-36355.4703157497
157058.343138493	-36388.9440727515
160756.53382383	-37185.8192748994
160912.147363323	-37219.3509006713
164610.166881136	-38015.1238292102
164765.988574394	-38048.5873899498
168463.76895368	-38840.2071098524
168619.861659698	-38873.4998958157
172317.339057573	-39658.490665838
172473.761857853	-39691.5318761806
176170.876228598	-40467.9582373107
176327.684723695	-40500.6873798028
180024.379520312	-41267.1117754475
180181.626097844	-41299.4868911607
183877.848002369	-42054.9228121592
184035.582079728	-42086.9186189973
187731.280759021	-42830.7818397968
187889.549003589	-42862.3878752352
191584.676887801	-43594.4479494797
191743.523417124	-43625.666780424
195438.035498326	-44346.0005940327
195597.502062411	-44376.8461506746
199291.355711239	-45085.7949881007
199451.481858841	-45116.2910683978
203144.636657259	-45814.4223324455
203305.459887818	-45844.601314927
206997.877476324	-46532.675750732
207159.433379024	-46562.5775444325
210851.077316825	-47241.5225549073
211013.399698044	-47271.1938076111
214704.235334911	-47942.083208476
214867.356335223	-47971.5767867526
218557.350693867	-48635.6171337285
218721.300895599	-48664.9918817195
222410.422563533	-49323.5153111286
222575.231089777	-49352.8360881531
226263.450119813	-50007.2994418395
226429.144725698	-50036.6374334919
230116.432544196	-50688.6272910888
230283.03970113	-50718.0605820952
233969.369023337	-51369.3036956141
234136.913996864	-51398.9180882782
237822.258748667	-52051.2966061798
237990.765670511	-52081.1866634338
241675.100916048	-52736.7574424379
241844.592850851	-52767.0277292559
245527.894725449	-53428.0449603414
245698.393732669	-53458.8114549964
249380.639380653	-54127.7517763674
249552.166572041	-54159.1434183359
253233.33408899	-54838.7326504619
253405.909682015	-54870.8929888315
257085.978061092	-55564.1336035701
257259.621428645	-55597.222508609
260938.570510664	-56307.4209365693
261113.300227369	-56341.6163331501
264791.110654279	-57072.4092195012
264966.94453966	-57107.9088010081
268643.597711189	-57863.2873368383
268820.552869961	-57900.3102172611
272496.030903149	-58684.6417048928
272674.123762861	-58723.4299646826
276348.409454245	-59541.4758155706
276527.655800466	-59582.2958992858
280200.732590763	-60439.2253142258
280381.147600019	-60482.3692359021
284052.999541039	-61383.7678777072
284234.597811664	-61429.5541932827
287905.209535332	-62381.4272302964
288088.005116383	-62430.2017370837
291757.361805709	-63438.9707114483
291941.368224102	-63491.1068352465
295609.455585933	-64563.5998954787
295794.685871917	-64619.4987320588
299461.490111365	-65762.9338511055
299647.956822461	-65823.0238282514
303501.179862385	-67109.7208622022
303738.101279352	-67191.7367420297
307354.35380094	-68487.9881813802
307591.952107157	-68576.1687979765
311207.477468666	-69966.5429995368
311445.777448459	-70061.4807991929
315060.54971617	-71554.3726464425
315299.575297802	-71656.6815916733
318913.56941298	-73260.6779218311
319153.343707547	-73370.990149583
322766.535446492	-75094.8087788973
323007.080784629	-75213.7707284186
326619.446720959	-77066.1926727388
326860.784687508	-77194.4606925671
330472.302156587	-79184.2560190881
330714.453623367	-79322.4914729389
334325.100688655	-81458.3393187817
334568.085845445	-81607.2032102781
338177.841266706	-83897.606606761
338421.679650565	-84057.7537600808
342030.522853794	-86510.9499908233
342275.233376819	-86683.0228215642
345883.144425766	-89306.8901415984
346128.745401397	-89491.5120680039
349735.7049706	-92293.4736907637
349982.214138546	-92491.2422363736
353588.20348778	-95478.1685799647
353835.638037668	-95689.6482307631
357440.638987709	-98867.7584901689
357689.01558152	-99093.4733713363
361293.010491157	-102468.237544153
361542.345284535	-102708.663995713
365145.317028743	-106284.706555079
365395.625691236	-106540.265682389
368997.557640451	-110321.272134639
369248.855374748	-110592.322424268
372849.73137517	-114580.950030815
373102.0329354	-114867.780124292
376701.837290253	-119065.574095556
376955.156999392	-119368.395818256
380553.874451127	-123775.712310437
380808.226217569	-124094.654057143
384405.841930896	-128710.591300168
384661.239264236	-129045.691883719
388257.738809998	-133868.030768353
388514.19483607	-134219.233841179
392109.564175827	-139244.389271848
392367.09165104	-139611.538428749
395961.317122449	-144834.522712999
396219.928447456	-145217.357386931
399812.996750277	-150631.756882425
400072.703983023	-151029.909146213
403664.602165789	-156627.875323041
403925.41703396	-157040.867704236
407516.132481251	-162813.123694508
407778.066394168	-163240.36810772
411367.586814465	-169176.231726069
411630.65087444	-169617.029631089
415218.964288521	-175704.453709873
415483.169301716	-176157.997585937
419070.264031565	-182383.628362332
419335.620518375	-182849.004587671
422921.485176585	-189198.258704383
423188.003381564	-189674.451920862
426772.626861195	-196131.612430827
427040.316762561	-196617.511461999
430623.688227449	-203165.843039198
430892.55954618	-203660.248408097
434474.668421631	-210282.131739392
434744.730630171	-210783.764831646
438325.56659412	-217460.849932852
438596.828924729	-217968.363819007
442176.381899165	-224681.741750627
442448.853351911	-225193.733666003
446027.113494783	-231924.125838968
446300.802845211	-232439.151297252
449877.760542552	-239167.115256064
450152.676349035	-239683.703735107
453728.322207507	-246389.853958411
454004.472818298	-246906.52609729
457578.797657983	-253571.768006758
457856.191217986	-254087.05416722
461429.186065486	-260692.829136907
461707.830522751	-261205.28921241
465279.48660457	-267733.827981113
465559.389716536	-268242.072233065
469129.698452716	-274676.653641971
469410.867792203	-275179.364353731
472979.82079022	-281504.5759057
473262.26375119	-282000.529556863
476829.852800084	-288202.525761854
477113.576603178	-288690.615393166
480679.79366791	-294757.369362451
480964.805365773	-295236.626754973
484529.642581807	-301158.16992725
484815.949064207	-301627.787127843
488379.398732297	-307396.431442579
488667.006731052	-307855.781152624
492229.061312206	-313466.31734748
492517.977405925	-313914.971558702
496078.629516622	-319364.836645223
496368.860135271	-319802.582893996
499928.102542752	-325091.989143541
500219.653972049	-325518.843646325
503777.479589908	-330650.86073603
504070.357975556	-331067.077566808
507626.759859386	-336047.65877663
507920.971211152	-336453.734198762
511475.942554399	-341291.676746948
511771.492750048	-341688.34767991
515325.026880046	-346395.176502696
515621.921669129	-346783.412023274
519174.012043189	-351373.175403174
519472.257050696	-351754.160055685
523022.897252448	-356243.124666472
523322.497982338	-356618.232261969
526871.681718092	-361024.464225373
527172.643556688	-361395.22065444
530720.364652012	-365738.038256569
531022.692871287	-366106.071765626
534568.945267656	-370405.354511714
534872.645028401	-370772.331694849
538417.422779977	-375047.669269249
538722.499134857	-375415.21492383
542265.796405379	-379684.878628536
542572.25430189	-380054.477477907
546421.909644993	-384707.073618279
546757.537953474	-385113.798816
550271.464283777	-389385.574044787
550608.291790281	-389796.437314353
554120.917341829	-394096.322110399
554458.95124161	-394511.542884506
557970.267946582	-398837.303199815
558309.515289695	-399256.253619541
561819.515229191	-403595.700944715
562159.982924324	-404016.661265226
566010.353142601	-408764.990289068
899476.510637774	-820000
